,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
5415,BJ,Benin,"Labor force, total",2018,5267149.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5416,BJ,Benin,"Labor force, total",2017,5081385.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5417,BJ,Benin,"Labor force, total",2016,4901776.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
5418,BM,Bermuda,"Labor force, total",2024,,North America,High income,Not classified,-64.706,32.3293
5419,BM,Bermuda,"Labor force, total",2023,,North America,High income,Not classified,-64.706,32.3293
5420,BM,Bermuda,"Labor force, total",2022,,North America,High income,Not classified,-64.706,32.3293
5421,BM,Bermuda,"Labor force, total",2021,,North America,High income,Not classified,-64.706,32.3293
5422,BM,Bermuda,"Labor force, total",2020,,North America,High income,Not classified,-64.706,32.3293
5423,BM,Bermuda,"Labor force, total",2019,,North America,High income,Not classified,-64.706,32.3293
5424,BM,Bermuda,"Labor force, total",2018,,North America,High income,Not classified,-64.706,32.3293
5425,BM,Bermuda,"Labor force, total",2017,,North America,High income,Not classified,-64.706,32.3293
5426,BM,Bermuda,"Labor force, total",2016,,North America,High income,Not classified,-64.706,32.3293
5427,BT,Bhutan,"Labor force, total",2024,406288.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5428,BT,Bhutan,"Labor force, total",2023,401407.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5429,BT,Bhutan,"Labor force, total",2022,384122.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5430,BT,Bhutan,"Labor force, total",2021,414321.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5431,BT,Bhutan,"Labor force, total",2020,400199.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5432,BT,Bhutan,"Labor force, total",2019,384922.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5433,BT,Bhutan,"Labor force, total",2018,356713.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5434,BT,Bhutan,"Labor force, total",2017,351309.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5435,BT,Bhutan,"Labor force, total",2016,346258.0,South Asia,Lower middle income,IDA,89.6177,27.5768
5436,BO,Bolivia,"Labor force, total",2024,6827098.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5437,BO,Bolivia,"Labor force, total",2023,6704214.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5438,BO,Bolivia,"Labor force, total",2022,6569575.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5439,BO,Bolivia,"Labor force, total",2021,6426918.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5440,BO,Bolivia,"Labor force, total",2020,5890135.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5441,BO,Bolivia,"Labor force, total",2019,5946418.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5442,BO,Bolivia,"Labor force, total",2018,5649910.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5443,BO,Bolivia,"Labor force, total",2017,5298716.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5444,BO,Bolivia,"Labor force, total",2016,5100033.0,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
5445,BA,Bosnia and Herzegovina,"Labor force, total",2024,1354967.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5446,BA,Bosnia and Herzegovina,"Labor force, total",2023,1366194.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5447,BA,Bosnia and Herzegovina,"Labor force, total",2022,1355798.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5448,BA,Bosnia and Herzegovina,"Labor force, total",2021,1339593.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5449,BA,Bosnia and Herzegovina,"Labor force, total",2020,1353715.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5450,BA,Bosnia and Herzegovina,"Labor force, total",2019,1409096.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5451,BA,Bosnia and Herzegovina,"Labor force, total",2018,1434054.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5452,BA,Bosnia and Herzegovina,"Labor force, total",2017,1457512.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5453,BA,Bosnia and Herzegovina,"Labor force, total",2016,1480171.0,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
5454,BW,Botswana,"Labor force, total",2024,1173288.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5455,BW,Botswana,"Labor force, total",2023,1146757.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5456,BW,Botswana,"Labor force, total",2022,1065472.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5457,BW,Botswana,"Labor force, total",2021,1036012.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5458,BW,Botswana,"Labor force, total",2020,973488.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5459,BW,Botswana,"Labor force, total",2019,987878.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5460,BW,Botswana,"Labor force, total",2018,962977.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5461,BW,Botswana,"Labor force, total",2017,939892.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5462,BW,Botswana,"Labor force, total",2016,918682.0,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
5463,BR,Brazil,"Labor force, total",2024,107871864.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5464,BR,Brazil,"Labor force, total",2023,106356432.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5465,BR,Brazil,"Labor force, total",2022,106610573.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5466,BR,Brazil,"Labor force, total",2021,104085430.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5467,BR,Brazil,"Labor force, total",2020,100001874.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5468,BR,Brazil,"Labor force, total",2019,106262669.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5469,BR,Brazil,"Labor force, total",2018,104554923.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5470,BR,Brazil,"Labor force, total",2017,103476109.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5471,BR,Brazil,"Labor force, total",2016,101885554.0,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
5472,VG,British Virgin Islands,"Labor force, total",2024,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5473,VG,British Virgin Islands,"Labor force, total",2023,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5474,VG,British Virgin Islands,"Labor force, total",2022,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5475,VG,British Virgin Islands,"Labor force, total",2021,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5476,VG,British Virgin Islands,"Labor force, total",2020,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5477,VG,British Virgin Islands,"Labor force, total",2019,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5478,VG,British Virgin Islands,"Labor force, total",2018,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5479,VG,British Virgin Islands,"Labor force, total",2017,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5480,VG,British Virgin Islands,"Labor force, total",2016,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
5481,BN,Brunei Darussalam,"Labor force, total",2024,236334.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5482,BN,Brunei Darussalam,"Labor force, total",2023,234630.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5483,BN,Brunei Darussalam,"Labor force, total",2022,230003.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5484,BN,Brunei Darussalam,"Labor force, total",2021,227037.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5485,BN,Brunei Darussalam,"Labor force, total",2020,224330.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5486,BN,Brunei Darussalam,"Labor force, total",2019,223877.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5487,BN,Brunei Darussalam,"Labor force, total",2018,225919.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5488,BN,Brunei Darussalam,"Labor force, total",2017,218025.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5489,BN,Brunei Darussalam,"Labor force, total",2016,215000.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
5490,BG,Bulgaria,"Labor force, total",2024,3100224.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5491,BG,Bulgaria,"Labor force, total",2023,3134615.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5492,BG,Bulgaria,"Labor force, total",2022,3134677.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5493,BG,Bulgaria,"Labor force, total",2021,3082471.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5494,BG,Bulgaria,"Labor force, total",2020,3132138.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5495,BG,Bulgaria,"Labor force, total",2019,3209606.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5496,BG,Bulgaria,"Labor force, total",2018,3181267.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5497,BG,Bulgaria,"Labor force, total",2017,3235284.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5498,BG,Bulgaria,"Labor force, total",2016,3159813.0,Europe & Central Asia,High income,IBRD,23.3238,42.7105
5499,BF,Burkina Faso,"Labor force, total",2024,9601936.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5500,BF,Burkina Faso,"Labor force, total",2023,9442280.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5501,BF,Burkina Faso,"Labor force, total",2022,9286105.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5502,BF,Burkina Faso,"Labor force, total",2021,9191515.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5503,BF,Burkina Faso,"Labor force, total",2020,9036235.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5504,BF,Burkina Faso,"Labor force, total",2019,9029420.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5505,BF,Burkina Faso,"Labor force, total",2018,8776683.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5506,BF,Burkina Faso,"Labor force, total",2017,8529005.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5507,BF,Burkina Faso,"Labor force, total",2016,8284194.0,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
5508,BI,Burundi,"Labor force, total",2024,6097715.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5509,BI,Burundi,"Labor force, total",2023,5893737.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5510,BI,Burundi,"Labor force, total",2022,5691432.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5511,BI,Burundi,"Labor force, total",2021,5484419.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5512,BI,Burundi,"Labor force, total",2020,5256681.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5513,BI,Burundi,"Labor force, total",2019,5145487.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5514,BI,Burundi,"Labor force, total",2018,4958957.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5515,BI,Burundi,"Labor force, total",2017,4797040.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5516,BI,Burundi,"Labor force, total",2016,4696640.0,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
5517,CV,Cabo Verde,"Labor force, total",2024,222880.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5518,CV,Cabo Verde,"Labor force, total",2023,219684.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5519,CV,Cabo Verde,"Labor force, total",2022,216497.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5520,CV,Cabo Verde,"Labor force, total",2021,201583.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5521,CV,Cabo Verde,"Labor force, total",2020,196815.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5522,CV,Cabo Verde,"Labor force, total",2019,211472.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5523,CV,Cabo Verde,"Labor force, total",2018,204314.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5524,CV,Cabo Verde,"Labor force, total",2017,217299.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5525,CV,Cabo Verde,"Labor force, total",2016,216787.0,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
5526,KH,Cambodia,"Labor force, total",2024,10200782.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5527,KH,Cambodia,"Labor force, total",2023,10027889.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5528,KH,Cambodia,"Labor force, total",2022,9850128.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5529,KH,Cambodia,"Labor force, total",2021,9341945.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5530,KH,Cambodia,"Labor force, total",2020,9480039.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5531,KH,Cambodia,"Labor force, total",2019,9329147.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5532,KH,Cambodia,"Labor force, total",2018,9127738.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5533,KH,Cambodia,"Labor force, total",2017,8936644.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5534,KH,Cambodia,"Labor force, total",2016,8833454.0,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
5535,CM,Cameroon,"Labor force, total",2024,11175287.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5536,CM,Cameroon,"Labor force, total",2023,10831875.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5537,CM,Cameroon,"Labor force, total",2022,10499324.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5538,CM,Cameroon,"Labor force, total",2021,10140896.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5539,CM,Cameroon,"Labor force, total",2020,9926685.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5540,CM,Cameroon,"Labor force, total",2019,9850728.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5541,CM,Cameroon,"Labor force, total",2018,9687110.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5542,CM,Cameroon,"Labor force, total",2017,9535157.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5543,CM,Cameroon,"Labor force, total",2016,9380946.0,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
5544,CA,Canada,"Labor force, total",2024,22690597.0,North America,High income,Not classified,-75.6919,45.4215
5545,CA,Canada,"Labor force, total",2023,22189334.0,North America,High income,Not classified,-75.6919,45.4215
5546,CA,Canada,"Labor force, total",2022,21454656.0,North America,High income,Not classified,-75.6919,45.4215
5547,CA,Canada,"Labor force, total",2021,21005652.0,North America,High income,Not classified,-75.6919,45.4215
5548,CA,Canada,"Labor force, total",2020,20505333.0,North America,High income,Not classified,-75.6919,45.4215
5549,CA,Canada,"Labor force, total",2019,20799435.0,North America,High income,Not classified,-75.6919,45.4215
5550,CA,Canada,"Labor force, total",2018,20391340.0,North America,High income,Not classified,-75.6919,45.4215
5551,CA,Canada,"Labor force, total",2017,20155417.0,North America,High income,Not classified,-75.6919,45.4215
5552,CA,Canada,"Labor force, total",2016,19857477.0,North America,High income,Not classified,-75.6919,45.4215
5553,KY,Cayman Islands,"Labor force, total",2024,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5554,KY,Cayman Islands,"Labor force, total",2023,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5555,KY,Cayman Islands,"Labor force, total",2022,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5556,KY,Cayman Islands,"Labor force, total",2021,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5557,KY,Cayman Islands,"Labor force, total",2020,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5558,KY,Cayman Islands,"Labor force, total",2019,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5559,KY,Cayman Islands,"Labor force, total",2018,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5560,KY,Cayman Islands,"Labor force, total",2017,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5561,KY,Cayman Islands,"Labor force, total",2016,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
5562,CF,Central African Republic,"Labor force, total",2024,1995930.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
5563,CF,Central African Republic,"Labor force, total",2023,1923117.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
5564,CF,Central African Republic,"Labor force, total",2022,1901019.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
5565,CF,Central African Republic,"Labor force, total",2021,1893361.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
5566,CF,Central African Republic,"Labor force, total",2020,1867628.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
5567,CF,Central African Republic,"Labor force, total",2019,1850874.0,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
